municipality_code,total_poi_tourist,total_monuments_historiques,total_musees_galeries,total_plages,total_parcs_naturels,total_attractions_modernes,total_sites_randonnee,total_quartiers_culturels
67465,1,0,0,0,1,0,0,0
61216,1,0,0,0,1,0,0,0
88467,1,0,0,0,1,0,0,0
48149,1,0,0,0,0,1,0,0
83017,1,0,0,0,0,1,0,0
60073,1,0,0,0,0,1,0,0
32359,1,0,0,0,0,0,1,0
2B365,1,0,0,0,0,0,1,0
47309,1,0,0,0,0,0,1,0
63472,1,0,0,0,0,0,1,0
39413,1,0,0,0,0,0,1,0
05062,1,0,0,0,0,0,1,0
38008,1,0,0,0,0,0,1,0
65050,1,0,0,0,0,0,1,0
40003,1,0,0,0,0,0,1,0
40095,1,0,0,0,0,0,1,0
71329,1,0,0,0,0,0,1,0
26353,1,0,0,0,0,0,1,0
64517,1,0,0,0,0,0,1,0
38133,1,0,0,0,0,0,1,0
33042,1,0,0,0,0,0,1,0
38048,1,0,0,0,0,0,1,0
64387,1,0,0,0,0,0,1,0
64043,1,0,0,0,0,0,1,0
47228,1,0,0,0,0,0,1,0
95229,1,0,0,0,0,0,1,0
71346,1,0,0,0,0,0,1,0
56176,1,0,0,0,0,0,1,0
32296,1,0,0,0,0,1,0,0
29234,1,0,0,0,0,0,0,0
42157,1,0,0,0,0,0,0,0
60069,1,0,0,0,0,0,0,0
17301,1,0,0,0,0,0,0,0
89341,1,0,0,0,0,0,0,0
80563,1,0,0,0,0,0,0,0
02476,1,0,0,0,0,0,0,0
56246,1,0,0,0,0,0,0,0
57280,1,0,0,0,0,0,0,0
54456,1,0,0,0,0,0,0,0
55298,1,0,0,0,0,0,0,0
59261,1,0,0,0,0,0,0,0
53182,1,0,0,0,0,0,0,0
25245,1,0,0,0,0,0,0,0
44156,1,0,0,0,0,0,0,0
18234,1,0,0,0,0,0,0,0
55541,1,0,0,0,0,0,0,0
85117,1,0,0,0,1,0,0,0
67290,1,0,1,0,0,0,0,0
53188,1,0,1,0,0,0,0,0
58129,1,0,1,0,0,0,0,0
47105,1,0,1,0,0,0,0,0
71419,1,0,1,0,0,0,0,0
43100,1,0,1,0,0,0,0,0
07280,1,0,1,0,0,0,0,0
44164,1,0,1,0,0,0,0,0
33013,1,0,1,0,0,0,0,0
57058,1,0,1,0,0,0,0,0
51071,1,0,0,0,1,0,0,0
40036,1,0,0,0,1,0,0,0
51619,1,0,0,0,1,0,0,0
41232,1,0,0,0,0,1,0,0
26083,1,0,0,0,0,1,0,0
30156,1,0,0,0,0,1,0,0
25152,1,0,0,0,0,1,0,0
85002,1,0,0,0,0,1,0,0
74135,1,0,0,0,0,1,0,0
59045,1,0,0,0,1,0,0,0
08353,1,0,0,0,1,0,0,0
04214,1,0,0,0,1,0,0,0
06041,1,0,0,0,1,0,0,0
77039,1,0,0,0,1,0,0,0
83093,1,0,0,0,1,0,0,0
21359,1,0,0,0,1,0,0,0
84145,1,0,0,0,0,1,0,0
29256,1,0,0,1,0,0,0,0
08456,1,0,0,0,0,0,1,0
26242,1,0,0,0,0,0,1,0
21370,1,0,0,0,0,0,1,0
32252,1,0,0,0,0,0,1,0
36195,1,0,0,0,0,0,1,0
57337,1,0,0,0,0,0,1,0
32319,1,0,0,0,0,0,1,0
23056,1,0,0,0,0,0,1,0
55303,1,0,0,0,0,0,1,0
40217,1,0,0,0,0,0,1,0
44023,1,0,0,0,0,0,1,0
85088,1,0,0,0,0,0,1,0
70425,1,0,0,0,0,0,1,0
83151,1,0,0,0,0,0,1,0
57255,1,0,0,0,0,0,1,0
85029,1,0,0,0,0,0,1,0
14572,1,0,0,0,0,0,0,0
53133,1,0,0,0,0,0,0,0
54015,1,0,0,0,0,0,0,0
02820,1,0,0,0,0,0,0,0
27621,1,0,0,0,0,0,0,0
08059,1,0,0,0,0,0,0,0
28071,1,0,0,0,0,0,0,0
89059,1,0,0,0,0,0,0,0
29128,1,0,0,0,0,0,0,0
39537,1,0,0,0,0,0,0,0
53013,1,0,0,0,0,0,0,0
45080,1,0,0,0,0,0,0,0
88070,1,0,0,0,0,0,0,0
89397,1,0,0,0,1,0,0,0
35290,1,0,1,0,0,0,0,0
80753,1,0,1,0,0,0,0,0
08411,1,0,1,0,0,0,0,0
60178,1,0,1,0,0,0,0,0
35339,1,0,1,0,0,0,0,0
57076,1,0,1,0,0,0,0,0
12166,1,0,1,0,0,0,0,0
24555,1,0,1,0,0,0,0,0
25240,1,0,1,0,0,0,0,0
92060,1,0,1,0,0,0,0,0
05017,1,0,1,0,0,0,0,0
26338,1,0,1,0,0,0,0,0
78545,1,0,1,0,0,0,0,0
24464,1,0,0,0,1,0,0,0
42199,1,0,0,0,0,0,0,0
50447,1,0,0,0,0,1,0,0
59398,1,0,0,0,0,1,0,0
70263,1,0,0,0,0,1,0,0
50076,1,0,0,0,0,1,0,0
15060,1,0,0,0,1,0,0,0
69279,1,0,0,0,1,0,0,0
62055,1,0,0,0,1,0,0,0
60682,1,0,0,0,1,0,0,0
24005,1,0,0,1,0,0,0,0
74279,1,0,0,0,0,0,1,0
50139,1,0,0,0,0,0,1,0
74174,1,0,0,0,0,0,1,0
25254,1,0,0,0,0,0,1,0
12199,1,0,0,0,0,0,1,0
84027,1,0,0,0,0,0,1,0
38042,1,0,0,0,0,0,1,0
81199,1,0,0,0,0,0,1,0
82108,1,0,0,0,0,0,1,0
49201,1,0,0,0,0,0,1,0
01276,1,0,0,0,0,0,1,0
68155,1,0,0,0,0,0,1,0
01133,1,0,0,0,0,0,1,0
72217,1,0,0,0,0,0,1,0
15111,1,0,0,0,0,0,1,0
17453,1,0,0,0,0,0,1,0
05053,1,0,0,0,0,0,1,0
54152,1,0,0,0,0,0,0,0
37002,1,0,0,0,0,0,0,0
70362,1,0,0,0,0,0,0,0
59151,1,0,0,0,0,0,0,0
52197,1,0,0,0,0,0,0,0
55181,1,0,0,0,0,0,0,0
60008,1,0,0,0,0,0,0,0
88010,1,0,0,0,0,0,0,0
41048,1,0,0,0,0,0,0,0
65126,1,0,0,0,0,0,0,0
56163,1,0,0,0,0,0,0,0
25608,1,0,0,0,0,0,0,0
79050,1,0,0,0,0,0,0,0
29007,1,0,0,0,0,0,0,0
67435,1,0,0,0,0,0,0,0
28358,1,0,0,0,0,0,0,0
17482,1,0,0,0,0,0,0,0
02096,1,0,0,0,0,0,0,0
68007,1,0,0,0,0,0,0,0
90075,1,0,0,0,0,0,0,0
71489,1,0,0,0,0,0,0,0
84011,1,0,0,0,0,0,0,0
34198,1,0,0,0,0,0,0,1
39522,1,0,0,0,1,0,0,0
08168,1,0,1,0,0,0,0,0
12041,1,0,1,0,0,0,0,0
42305,1,0,1,0,0,0,0,0
89319,1,0,1,0,0,0,0,0
17086,1,0,1,0,0,0,0,0
18217,1,0,1,0,0,0,0,0
81104,1,0,1,0,0,0,0,0
66167,1,0,1,0,0,0,0,0
17247,1,0,1,0,0,0,0,0
65145,1,0,0,0,0,0,1,0
21200,1,0,0,0,0,0,1,0
33537,1,0,1,0,0,0,0,0
25367,1,0,1,0,0,0,0,0
40102,1,0,1,0,0,0,0,0
53034,1,0,1,0,0,0,0,0
71544,1,0,0,0,1,0,0,0
02570,1,0,0,0,1,0,0,0
43175,1,0,0,0,1,0,0,0
74166,1,0,0,0,0,0,0,0
32450,1,0,0,0,0,0,0,0
84130,1,0,0,0,0,1,0,0
56174,1,0,0,0,0,1,0,0
69099,1,0,0,0,0,1,0,0
18020,1,0,0,0,0,1,0,0
17222,1,0,0,0,0,1,0,0
50592,1,0,0,0,0,0,1,0
06053,1,0,0,0,1,0,0,0
62534,1,0,0,0,1,0,0,0
11047,1,0,0,0,1,0,0,0
38013,1,0,0,0,1,0,0,0
39239,1,0,0,0,1,0,0,0
07263,1,0,0,0,0,0,1,0
2A269,1,0,0,0,0,0,1,0
40204,1,0,0,0,0,0,1,0
38431,1,0,0,0,0,0,1,0
47213,1,0,0,0,0,0,1,0
73178,1,0,0,0,0,0,1,0
66114,1,0,0,0,0,0,1,0
62902,1,0,0,0,0,0,1,0
08237,1,0,0,0,0,0,1,0
21607,1,0,0,0,0,0,1,0
51238,1,0,0,0,0,0,1,0
68081,1,0,0,0,0,0,1,0
64407,1,0,0,0,0,0,1,0
94047,1,0,0,0,0,0,1,0
35029,1,0,0,0,0,0,1,0
70492,1,0,0,0,0,0,1,0
32249,1,0,0,0,0,1,0,0
10054,1,0,0,0,0,0,0,0
76630,1,0,0,0,0,0,0,0
67222,1,0,0,0,0,0,0,0
35268,1,0,0,0,0,0,0,0
22276,1,0,0,0,0,0,0,0
01298,1,0,0,0,0,0,0,0
76151,1,0,0,0,0,0,0,0
60662,1,0,0,0,0,0,0,0
79105,1,0,0,0,0,0,0,0
73159,1,0,0,0,0,0,0,0
76168,1,0,0,0,0,0,0,0
55101,1,0,0,0,0,0,0,0
26368,1,0,0,0,0,0,0,0
01432,1,0,0,0,0,0,0,0
02697,1,0,0,0,0,0,0,0
06098,1,0,1,0,0,0,0,0
56073,1,0,1,0,0,0,0,0
44041,1,0,1,0,0,0,0,0
26226,1,0,1,0,0,0,0,0
47289,1,0,1,0,0,0,0,0
88079,1,0,1,0,0,0,0,0
54563,1,0,1,0,0,0,0,0
95218,1,0,1,0,0,0,0,0
13113,1,0,1,0,0,0,0,0
01039,1,0,0,0,1,0,0,0
14761,1,0,0,0,1,0,0,0
70260,1,0,0,0,1,0,0,0
83095,1,0,0,0,0,0,0,0
89071,1,0,0,0,0,1,0,0
86211,1,0,0,0,0,1,0,0
72051,1,0,0,0,0,1,0,0
64289,1,0,0,0,0,1,0,0
57139,1,0,0,0,0,1,0,0
02360,1,0,0,0,0,1,0,0
90089,1,0,0,0,0,1,0,0
45237,1,0,0,0,0,1,0,0
84141,1,0,0,0,0,1,0,0
25199,1,0,0,0,0,0,1,0
51532,1,0,0,0,1,0,0,0
2B107,1,0,0,0,1,0,0,0
36121,1,0,0,0,1,0,0,0
63009,1,0,0,0,0,1,0,0
60583,1,0,0,0,0,1,0,0
19113,1,0,0,1,0,0,0,0
41080,1,0,0,1,0,0,0,0
43052,1,0,0,1,0,0,0,0
06099,1,0,0,1,0,0,0,0
26065,1,0,0,1,0,0,0,0
39151,1,0,0,0,0,0,1,0
26236,1,0,0,0,0,0,1,0
27168,1,0,0,0,0,0,1,0
17440,1,0,0,0,0,0,1,0
74190,1,0,0,0,0,0,1,0
38020,1,0,0,0,0,0,1,0
51635,1,0,0,0,0,0,1,0
2B002,1,0,0,0,0,0,1,0
03236,1,0,0,0,0,0,1,0
68368,1,0,0,0,0,0,1,0
86289,1,0,0,0,0,0,1,0
24316,1,0,0,0,0,0,1,0
83084,1,0,0,0,0,0,1,0
08327,1,0,0,0,0,0,1,0
30232,1,0,0,0,0,0,1,0
86237,1,0,0,0,0,0,1,0
43173,1,0,0,0,0,0,1,0
58037,1,0,0,0,0,0,1,0
25370,1,0,0,0,0,0,1,0
80182,1,0,0,0,0,1,0,0
26194,1,0,0,0,0,0,0,0
38459,1,0,0,0,0,0,0,0
61061,1,0,0,0,0,0,0,0
22181,1,0,0,0,0,0,0,0
11317,1,0,0,0,0,0,0,0
55066,1,0,0,0,0,0,0,0
57465,1,0,0,0,0,0,0,0
07308,1,0,0,0,0,0,0,0
76321,1,0,0,0,0,0,0,0
17358,1,0,0,0,0,0,0,0
35233,1,0,0,0,0,0,0,0
74069,1,0,0,0,0,0,0,0
79135,1,0,0,0,0,0,0,0
14398,1,0,0,0,0,0,0,0
37093,1,0,0,0,0,0,0,0
55300,1,0,0,0,0,0,0,0
72199,1,0,0,0,0,0,0,0
57319,1,0,0,0,0,0,0,0
59490,1,0,0,0,0,0,0,0
55528,1,0,0,0,0,0,0,0
29041,1,0,0,0,1,0,0,0
57498,1,0,1,0,0,0,0,0
80338,1,0,1,0,0,0,0,0
24585,1,0,1,0,0,0,0,0
37110,1,0,1,0,0,0,0,0
81257,1,0,1,0,0,0,0,0
07318,1,0,1,0,0,0,0,0
62100,1,0,1,0,0,0,0,0
02555,1,0,1,0,0,0,0,0
91215,1,0,1,0,0,0,0,0
33183,1,0,1,0,0,0,0,0
63451,1,0,0,0,0,0,1,0
40327,1,0,0,0,1,0,0,0
40181,1,0,0,0,0,1,0,0
91159,1,0,0,0,0,1,0,0
72328,1,0,0,0,0,1,0,0
80385,1,0,0,0,0,1,0,0
42299,1,0,0,0,0,1,0,0
61279,1,0,0,0,0,1,0,0
40179,1,0,0,0,1,0,0,0
59389,1,0,0,0,1,0,0,0
52094,1,0,0,0,1,0,0,0
34293,1,0,0,0,1,0,0,0
60369,1,0,0,0,0,1,0,0
90008,1,0,0,0,0,1,0,0
31339,1,0,0,0,0,1,0,0
71369,1,0,0,0,0,0,1,0
67493,1,0,0,0,0,0,1,0
21630,1,0,0,0,0,0,1,0
11393,1,0,0,0,0,0,1,0
85186,1,0,0,0,0,0,1,0
01151,1,0,0,0,0,0,1,0
48156,1,0,0,0,0,0,1,0
36096,1,0,0,0,0,0,1,0
52105,1,0,0,0,0,0,1,0
50256,1,0,0,0,0,0,1,0
91207,1,0,0,0,0,0,1,0
15206,1,0,0,0,0,0,1,0
48126,1,0,0,0,0,0,1,0
71220,1,0,0,0,0,0,1,0
68012,1,0,0,0,0,0,1,0
30329,1,0,0,0,0,0,1,0
54373,1,0,0,0,0,0,1,0
66039,1,0,0,0,0,0,1,0
22047,1,0,0,0,0,0,1,0
42224,1,0,0,0,0,0,1,0
26206,1,0,0,0,0,0,1,0
44171,1,0,0,0,0,0,1,0
26063,1,0,0,0,0,1,0,0
51569,1,0,0,0,0,1,0,0
61080,1,0,0,0,0,0,0,0
59241,1,0,0,0,0,0,0,0
08182,1,0,0,0,0,0,0,0
57122,1,0,0,0,0,0,0,0
22092,1,0,0,0,0,0,0,0
61472,1,0,0,0,0,0,0,0
03106,1,0,0,0,0,0,0,0
25338,1,0,0,0,0,0,0,0
60135,1,0,0,0,0,0,0,0
78486,1,0,0,0,0,0,0,0
55093,1,0,0,0,0,0,0,0
78655,1,0,0,0,0,0,0,0
55048,1,0,0,0,0,0,0,0
71226,1,0,0,0,0,0,0,0
52497,1,0,0,0,0,0,0,0
62309,1,0,0,0,0,0,0,0
18196,1,0,0,0,0,0,0,0
39435,1,0,0,0,0,0,0,1
16422,1,0,0,0,1,0,0,0
36103,1,0,1,0,0,0,0,0
82169,1,0,1,0,0,0,0,0
57712,1,0,1,0,0,0,0,0
59465,1,0,1,0,0,0,0,0
61379,1,0,1,0,0,0,0,0
38315,1,0,1,0,0,0,0,0
24331,1,0,1,0,0,0,0,0
86141,1,0,1,0,0,0,0,0
60368,1,0,1,0,0,0,0,0
54263,1,0,1,0,0,0,0,0
54357,1,0,1,0,0,0,0,0
85004,1,0,1,0,0,0,0,0
40180,1,0,0,0,1,0,0,0
73263,1,0,0,0,1,0,0,0
51328,1,0,0,0,0,0,0,0
77216,1,0,0,0,0,1,0,0
30129,1,0,0,0,0,1,0,0
22034,1,0,0,0,0,1,0,0
56248,1,0,0,0,0,1,0,0
78233,1,0,0,0,0,1,0,0
46092,1,0,0,0,1,0,0,0
68361,1,0,0,0,1,0,0,0
01288,1,0,0,0,1,0,0,0
80637,1,0,0,0,1,0,0,0
67027,1,0,0,0,1,0,0,0
59646,1,0,0,0,0,1,0,0
67182,1,0,0,0,0,1,0,0
50042,1,0,0,0,0,1,0,0
60404,1,0,0,0,0,1,0,0
59094,1,0,0,0,1,0,0,0
46239,1,0,0,1,0,0,0,0
26245,1,0,0,0,0,0,1,0
39235,1,0,0,0,0,0,1,0
21577,1,0,0,0,0,0,1,0
72310,1,0,0,0,0,0,1,0
39193,1,0,0,0,0,0,1,0
70210,1,0,0,0,0,0,1,0
73079,1,0,0,0,0,0,1,0
31509,1,0,0,0,0,0,1,0
76507,1,0,0,0,0,0,1,0
40233,1,0,0,0,0,0,1,0
67477,1,0,0,0,0,0,1,0
60492,1,0,0,0,0,0,1,0
68385,1,0,0,0,0,0,1,0
2A285,1,0,0,0,0,0,1,0
18133,1,0,0,0,0,0,1,0
31032,1,0,0,0,0,0,1,0
13109,1,0,0,0,0,0,1,0
57412,1,0,0,0,0,0,1,0
05182,1,0,0,0,0,0,1,0
73320,1,0,0,0,0,0,1,0
39048,1,0,0,0,0,0,1,0
01006,1,0,0,0,0,0,1,0
02758,1,0,0,0,0,0,1,0
22360,1,0,0,0,0,1,0,0
14579,1,0,0,0,0,0,0,0
54379,1,0,0,0,0,0,0,0
77087,1,0,0,0,0,0,0,0
63428,1,0,0,0,0,0,0,0
57121,1,0,0,0,0,0,0,0
57269,1,0,0,0,0,0,0,0
77377,1,0,0,0,0,0,0,0
76402,1,0,0,0,0,0,0,0
88254,1,0,0,0,0,0,0,0
61182,1,0,0,0,0,0,0,0
22156,1,0,0,0,0,0,0,0
85238,1,0,0,0,0,0,0,0
72298,1,0,0,0,0,0,0,0
60450,1,0,0,0,0,0,0,0
57035,1,0,0,0,0,0,0,0
49231,1,0,0,0,0,0,0,0
57097,1,0,0,0,0,0,0,0
59615,1,0,0,0,0,0,0,0
71162,1,0,0,0,0,0,0,0
17463,1,0,0,0,1,0,0,0
13102,1,0,1,0,0,0,0,0
61460,1,0,1,0,0,0,0,0
54111,1,0,1,0,0,0,0,0
17016,1,0,1,0,0,0,0,0
79213,1,0,1,0,0,0,0,0
76637,1,0,1,0,0,0,0,0
30120,1,0,1,0,0,0,0,0
83037,1,0,1,0,0,0,0,0
71212,1,0,1,0,0,0,0,0
69238,1,0,1,0,0,0,0,0
76005,1,0,1,0,0,0,0,0
78311,1,0,1,0,0,0,0,0
94011,1,0,1,0,0,0,0,0
59571,1,0,1,0,0,0,0,0
44057,1,0,1,0,0,0,0,0
56221,1,0,0,0,0,1,0,0
43200,1,0,0,0,0,1,0,0
88124,1,0,0,0,0,1,0,0
65201,1,0,0,0,0,1,0,0
56028,1,0,0,0,0,1,0,0
15002,1,0,0,0,1,0,0,0
25475,1,0,0,0,1,0,0,0
40249,1,0,0,0,0,1,0,0
10081,1,0,0,0,0,1,0,0
21616,1,0,0,0,1,0,0,0
13092,1,0,0,0,1,0,0,0
27599,1,0,0,0,0,0,1,0
62730,1,0,0,0,0,0,1,0
29077,1,0,0,0,0,0,1,0
11297,1,0,0,0,0,0,1,0
73131,1,0,0,0,0,0,1,0
68212,1,0,0,0,0,0,1,0
34229,1,0,0,0,0,0,1,0
33175,1,0,0,0,0,0,1,0
12150,1,0,0,0,0,0,1,0
07247,1,0,0,0,0,0,1,0
13082,1,0,0,0,0,0,1,0
08480,1,0,0,0,0,0,1,0
80691,1,0,0,0,0,0,1,0
63346,1,0,0,0,0,0,1,0
86011,1,0,0,0,0,0,1,0
64146,1,0,0,0,0,0,1,0
19131,1,0,0,0,0,0,1,0
80164,1,0,0,0,0,0,1,0
03126,1,0,0,0,0,0,1,0
04177,1,0,0,0,0,0,1,0
81310,1,0,0,0,0,0,1,0
40278,1,0,0,0,0,0,1,0
45281,1,0,0,0,0,0,1,0
24257,1,0,0,0,0,0,1,0
44012,1,0,0,0,0,1,0,0
23076,1,0,0,0,0,1,0,0
74269,1,0,0,0,0,1,0,0
31088,1,0,0,0,0,0,0,0
22087,1,0,0,0,0,0,0,0
55182,1,0,0,0,0,0,0,0
25410,1,0,0,0,0,0,0,0
79077,1,0,0,0,0,0,0,0
39251,1,0,0,0,0,0,0,0
29106,1,0,0,0,0,0,0,0
02055,1,0,0,0,0,0,0,0
02719,1,0,0,0,0,0,0,0
60004,1,0,0,0,0,0,0,0
88041,1,0,0,0,0,0,0,0
57083,1,0,0,0,0,0,0,0
55562,1,0,0,0,0,0,0,0
24329,1,0,0,0,0,0,0,0
49294,1,0,0,0,0,0,0,0
81279,1,0,1,0,0,0,0,0
66062,1,0,1,0,0,0,0,0
15085,1,0,1,0,0,0,0,0
68363,1,0,1,0,0,0,0,0
42330,1,0,1,0,0,0,0,0
85087,1,0,1,0,0,0,0,0
64496,1,0,1,0,0,0,0,0
16093,1,0,1,0,0,0,0,0
88116,1,0,1,0,0,0,0,0
69108,1,0,1,0,0,0,0,0
49140,1,0,1,0,0,0,0,0
73024,1,0,1,0,0,0,0,0
61071,1,0,1,0,0,0,0,0
67205,1,0,1,0,0,0,0,0
15228,1,0,1,0,0,0,0,0
64091,1,0,1,0,0,0,0,0
84025,1,0,1,0,0,0,0,0
38204,1,0,1,0,0,0,0,0
26357,1,0,1,0,0,0,0,0
41207,1,0,1,0,0,0,0,0
61181,1,0,1,0,0,0,0,0
88499,1,0,0,0,0,0,1,0
33174,1,0,1,0,0,0,0,0
84036,1,0,1,0,0,0,0,0
21617,1,0,1,0,0,0,0,0
85302,1,0,1,0,0,0,0,0
10345,1,0,0,0,1,0,0,0
01061,1,0,0,0,1,0,0,0
82143,1,0,0,0,0,0,0,0
89128,1,0,0,0,0,1,0,0
05003,1,0,0,0,0,1,0,0
28351,1,0,0,0,0,1,0,0
39441,1,0,0,0,1,0,0,0
59277,1,0,0,0,1,0,0,0
27151,1,0,0,0,1,0,0,0
63396,1,0,0,0,1,0,0,0
81064,1,0,0,0,1,0,0,0
70207,1,0,0,0,1,0,0,0
03231,1,0,0,0,1,0,0,0
29078,2,0,1,0,0,1,0,0
01204,2,0,0,0,1,0,1,0
49332,2,0,0,0,0,0,1,0
81271,2,0,1,0,0,0,1,0
77325,2,0,0,0,0,0,2,0
01434,2,0,0,0,1,0,1,0
30263,2,0,1,0,0,0,1,0
33457,2,0,0,0,0,1,1,0
54077,2,0,1,0,0,1,0,0
03055,2,0,0,0,0,0,0,0
59353,2,0,0,0,1,0,0,0
89238,2,0,0,0,1,0,0,0
54463,2,0,1,0,0,0,0,0
74209,2,0,0,0,1,0,0,0
73236,2,0,1,0,1,0,0,0
04152,2,0,1,0,0,1,0,0
01009,2,0,0,0,2,0,0,0
69127,2,0,1,0,1,0,0,0
2A249,2,0,1,1,0,0,0,0
63093,2,0,0,1,0,0,1,0
64451,2,0,0,0,1,0,1,0
04124,2,0,0,0,0,0,2,0
68295,2,0,0,0,0,0,2,0
59256,2,0,1,0,0,0,1,0
71269,2,0,0,0,0,0,2,0
02381,2,0,1,0,0,0,1,0
57752,2,0,0,0,0,0,1,0
88465,2,0,1,0,0,0,1,0
34116,2,0,1,0,0,0,1,0
77485,2,0,0,0,0,0,0,0
54352,2,0,0,0,1,0,0,0
81048,2,0,1,0,0,0,0,0
50639,2,0,2,0,0,0,0,0
12249,2,0,1,0,0,1,0,0
83077,2,0,0,0,1,0,0,0
2B205,2,0,0,1,0,0,1,0
38120,2,0,0,0,0,0,2,0
63313,2,0,0,0,0,0,1,0
68291,2,0,0,0,0,1,1,0
07119,2,0,1,0,0,0,1,0
85061,2,0,0,0,0,0,2,0
76207,2,0,0,0,0,0,0,0
63468,2,0,0,0,0,0,0,0
47193,2,0,0,0,0,0,0,0
07334,2,0,1,0,1,0,0,0
38269,2,0,2,0,0,0,0,0
24404,2,0,0,0,0,2,0,0
95183,2,0,0,0,0,2,0,0
88106,2,0,0,0,2,0,0,0
54557,2,0,1,0,1,0,0,0
2A212,2,0,0,2,0,0,0,0
76486,2,0,0,0,1,0,1,0
85019,2,0,0,0,0,0,1,0
85070,2,0,1,0,0,0,1,0
63293,2,0,0,0,0,0,1,0
91667,2,0,1,0,0,0,1,0
45061,2,0,0,0,0,0,2,0
68146,2,0,0,0,0,0,1,0
35352,2,0,0,0,0,0,1,0
68117,2,0,1,0,0,0,1,0
65006,2,0,1,0,0,0,1,0
87027,2,0,0,0,0,0,1,0
17094,2,0,1,0,0,1,0,0
12083,2,0,1,0,0,1,0,0
76212,2,0,1,0,0,0,0,0
74290,2,0,1,0,1,0,0,0
38006,2,0,1,0,1,0,0,0
74210,2,0,0,0,2,0,0,0
40248,2,0,0,0,2,0,0,0
30339,2,0,0,0,2,0,0,0
72344,2,0,0,0,0,1,0,1
82088,2,0,0,1,0,0,1,0
07061,2,0,0,0,0,1,1,0
39574,2,0,0,0,0,0,1,0
79103,2,0,1,0,0,0,1,0
51055,2,0,1,0,0,0,1,0
09299,2,0,1,0,0,0,1,0
72320,2,0,0,0,0,1,1,0
47170,2,0,1,0,0,0,1,0
28156,2,0,0,0,0,1,1,0
81128,2,0,1,0,0,0,1,0
71064,2,0,0,0,0,0,2,0
38040,2,0,1,0,0,0,1,0
78571,2,0,0,0,0,1,0,0
55246,2,0,0,0,0,0,0,0
57515,2,0,0,0,1,0,0,0
02608,2,0,0,0,0,0,0,0
17179,2,0,0,0,2,0,0,0
03062,2,0,2,0,0,0,0,0
46013,2,0,1,0,1,0,0,0
53264,2,0,2,0,0,0,0,0
33540,2,0,2,0,0,0,0,0
07065,2,0,1,0,1,0,0,0
50523,2,0,2,0,0,0,0,0
48176,2,0,1,0,0,0,1,0
84038,2,0,0,0,2,0,0,0
67086,2,0,0,0,2,0,0,0
39322,2,0,1,0,0,1,0,0
66021,2,0,1,0,0,1,0,0
29176,2,0,0,2,0,0,0,0
06025,2,0,0,0,0,0,2,0
74024,2,0,0,0,0,0,1,0
38343,2,0,0,0,0,0,1,0
31080,2,0,0,0,0,1,1,0
11263,2,0,0,0,0,0,1,0
69250,2,0,0,0,0,2,0,0
22147,2,0,0,0,0,1,0,0
88398,2,0,0,0,0,0,0,0
22248,2,0,0,0,0,0,0,0
63081,2,0,0,0,0,0,0,0
35347,2,0,0,0,0,0,0,0
04049,2,0,1,0,0,0,0,0
47325,2,0,1,0,1,0,0,0
59053,2,0,1,0,1,0,0,0
30295,2,0,2,0,0,0,0,0
05006,2,0,1,0,1,0,0,0
39526,2,0,0,0,0,2,0,0
06003,2,0,0,0,0,1,1,0
2A163,2,0,0,1,1,0,0,0
33382,2,0,0,1,0,0,1,0
35278,2,0,0,0,0,1,1,0
77434,2,0,0,0,0,0,2,0
05183,2,0,0,0,1,0,1,0
53201,2,0,0,0,0,0,1,0
59538,2,0,0,0,0,0,1,0
22178,2,0,0,0,0,1,1,0
68278,2,0,1,0,0,1,0,0
29060,2,0,1,0,0,0,0,0
71117,2,0,0,0,0,1,0,1
82008,2,0,2,0,0,0,0,0
36006,2,0,2,0,0,0,0,0
24152,2,0,1,0,0,1,0,0
35335,2,0,2,0,0,0,0,0
26252,2,0,2,0,0,0,0,0
01174,2,0,0,0,2,0,0,0
04173,2,0,0,1,0,1,0,0
74299,2,0,0,0,0,0,2,0
09029,2,0,0,0,0,1,1,0
68299,2,0,0,0,0,0,2,0
59603,2,0,0,0,0,0,2,0
95042,2,0,0,0,0,1,1,0
39555,2,0,0,0,1,0,1,0
09032,2,0,0,0,0,2,0,0
54531,2,0,0,0,0,0,0,0
15050,2,0,0,0,1,0,0,0
50629,2,0,0,0,1,0,0,0
33545,2,0,1,0,1,0,0,0
94015,2,0,1,0,0,1,0,0
11102,2,0,2,0,0,0,0,0
92036,2,0,2,0,0,0,0,0
78108,2,0,0,0,2,0,0,0
73145,2,0,1,1,0,0,0,0
05112,2,0,0,0,1,0,1,0
33177,2,0,0,0,0,0,2,0
39491,2,0,1,0,0,0,1,0
64390,2,0,0,0,0,0,2,0
48091,2,0,0,0,0,0,2,0
30192,2,0,0,0,0,0,2,0
38264,2,0,0,0,0,0,2,0
71189,2,0,0,0,1,0,1,0
88176,2,0,1,0,0,0,1,0
21423,2,0,0,0,0,1,1,0
45204,2,0,0,0,0,0,2,0
43036,2,0,0,0,1,0,1,0
87011,2,0,1,0,0,1,0,0
58276,2,0,0,0,0,0,0,0
55466,2,0,0,0,0,0,0,0
07232,2,0,1,0,0,0,0,0
72278,2,0,0,0,0,0,0,0
67347,2,0,1,0,0,0,0,0
05127,2,0,2,0,0,0,0,0
42237,2,0,2,0,0,0,0,0
31033,2,0,2,0,0,0,0,0
61008,2,0,2,0,0,0,0,0
49219,2,0,2,0,0,0,0,0
